Target,0,1,2,3,4,5,6,7,8,9,10,11
Marron,11,29,32,13,11,9,17,3,16,19,16,14
Marron,11,29,31,13,11,9,17,4,16,19,16,14
Marron,11,29,31,13,11,9,17,4,16,19,16,14
Marron,11,29,31,13,11,9,17,4,16,19,16,14
Marron,11,29,32,12,11,9,17,4,16,19,16,14
Marron,11,29,32,13,11,9,17,4,16,19,16,14
Marron,11,29,32,13,11,9,17,3,16,19,16,14
Marron,11,29,32,13,11,9,17,4,16,19,16,14
Marron,11,28,32,12,11,9,17,4,16,19,16,14
Marron,11,29,32,13,11,9,17,4,16,19,16,14
Marron,11,29,31,13,11,9,17,4,16,19,16,14
Marron,11,29,32,13,11,9,17,4,16,19,16,14
Marron,11,28,32,12,11,9,17,4,16,19,16,14
Marron,11,28,32,12,11,9,17,4,16,19,16,14
Marron,11,29,32,12,11,9,17,4,16,19,16,14
Marron,11,29,32,12,11,9,17,4,16,19,16,14
Marron,11,29,32,13,11,9,17,4,16,19,16,14
Marron,11,29,32,12,11,9,17,4,16,19,16,14
Marron,11,29,32,13,11,9,17,4,16,19,16,14
Marron,11,29,32,12,11,9,17,4,16,19,16,14
Marron,11,29,31,12,11,9,17,4,16,19,16,14
Marron,11,29,32,12,11,9,17,4,16,19,16,14
Marron,11,28,31,13,11,9,17,4,16,19,16,14
Marron,11,29,31,13,11,9,17,4,16,19,16,14
Marron,11,29,31,13,11,9,17,4,16,19,16,14
Marron,11,29,31,13,11,9,17,4,16,19,16,14
Marron,11,29,31,13,11,9,17,4,16,19,16,14
Marron,11,29,31,13,11,9,17,4,16,19,16,14
Marron,11,29,31,12,11,9,17,4,16,19,16,14
Marron,11,29,31,12,11,9,17,4,16,19,16,14
Marron,11,29,31,13,11,9,17,4,16,19,16,14
Marron,11,29,31,12,11,9,17,4,16,19,16,14
Marron,11,29,31,13,11,9,17,4,16,19,16,14
Marron,14,16,42,13,13,6,16,9,17,20,15,13
Marron,13,17,41,12,14,7,16,9,17,20,15,13
Marron,12,17,41,11,14,7,16,10,18,19,15,14
Marron,11,18,41,11,15,7,16,10,18,19,15,14
Marron,11,18,41,11,16,7,16,9,18,19,15,14
Marron,11,18,41,10,17,7,16,9,18,18,14,15
Marron,12,18,41,10,18,7,17,9,18,18,14,15
Marron,12,18,41,9,19,8,17,9,18,17,14,15
Marron,12,18,41,9,20,8,17,8,18,17,14,16
Marron,13,18,41,8,20,8,17,7,19,17,14,16
Marron,12,19,41,9,21,9,18,6,18,17,14,16
Marron,12,19,40,8,21,9,17,5,19,16,14,16
Marron,12,19,40,9,22,9,17,4,18,16,14,16
Marron,12,20,40,10,22,10,17,4,18,16,14,16
Marron,12,20,40,11,22,10,17,3,18,16,14,16
Marron,12,21,40,12,22,11,17,3,18,16,14,17
Marron,12,21,40,13,22,12,17,3,17,16,15,17
Marron,11,21,40,14,22,12,16,3,17,15,15,17
Marron,11,22,40,15,22,13,16,3,17,15,15,17
Marron,11,21,40,15,22,12,15,3,17,15,15,17
Marron,12,20,41,15,21,12,15,3,17,15,15,17
Naranja,12,19,41,16,21,11,15,3,16,16,16,17
Naranja,14,18,42,16,21,10,15,3,17,16,16,17
Naranja,14,17,43,16,21,9,14,3,16,16,16,16
Naranja,15,16,44,16,20,8,14,3,17,16,16,16
Naranja,16,15,44,16,19,7,14,4,16,16,16,16
Naranja,17,15,45,16,19,7,14,4,17,17,15,16
Naranja,19,14,46,16,18,7,14,4,17,17,15,15
Naranja,18,14,46,16,17,7,14,6,17,18,15,15
Naranja,18,13,47,16,16,6,15,6,17,18,14,15
Naranja,18,13,47,17,15,6,15,6,17,19,14,14
Naranja,16,14,46,17,14,6,15,7,17,19,14,13
Naranja,15,14,46,17,13,6,15,7,17,20,14,13
Naranja,16,14,47,17,13,6,16,8,17,20,14,12
Naranja,13,15,46,16,13,7,15,9,17,20,14,13
Naranja,12,15,45,15,13,8,15,11,17,20,14,12
Naranja,12,16,45,15,14,8,15,11,17,20,15,12
Naranja,11,17,44,13,15,8,14,12,17,19,14,13
Naranja,11,18,43,13,16,8,14,12,17,19,14,14
Naranja,10,19,43,12,16,8,14,12,17,19,14,14
Naranja,10,19,42,11,16,8,14,12,17,18,14,14
Naranja,10,19,43,10,17,8,14,12,18,18,14,14
Naranja,10,19,43,10,18,8,15,11,18,18,14,15
Naranja,11,19,43,9,19,8,15,11,18,17,14,15
Naranja,11,19,43,9,20,9,15,10,18,17,13,15
Naranja,11,19,43,9,20,9,15,9,18,17,13,15
Naranja,11,19,43,9,21,9,16,8,19,16,13,16
Naranja,11,19,43,9,21,10,16,7,19,16,13,16
Naranja,11,20,43,10,21,10,16,6,18,16,13,16
Naranja,11,20,42,10,21,11,16,5,19,16,14,16
Naranja,11,20,42,11,21,11,16,5,18,16,14,16
Naranja,11,20,42,12,21,12,16,4,18,16,14,16
Naranja,11,21,42,12,22,12,16,4,18,15,14,16
Naranja,11,21,42,14,21,13,16,4,17,15,15,16
Naranja,11,21,42,15,22,13,16,4,17,15,16,16
Naranja,11,20,42,14,22,12,16,4,17,15,16,16
Naranja,13,19,43,14,22,11,16,3,17,15,16,16
Naranja,14,18,43,13,21,10,16,3,17,15,17,16
Naranja,15,17,44,13,21,8,16,3,17,15,17,16
Naranja,16,16,44,13,20,8,15,3,17,16,17,16
Naranja,17,15,44,12,20,7,15,4,18,16,17,16
Naranja,18,15,44,12,19,7,15,4,18,16,17,16
Naranja,17,15,44,13,18,6,16,5,17,16,17,15
Naranja,19,14,45,12,18,6,16,5,18,17,16,15
Naranja,19,14,44,13,17,6,16,6,17,18,17,15
Naranja,20,14,45,13,16,5,16,6,17,18,16,15
Naranja,19,14,44,13,15,5,16,6,17,18,16,14
Naranja,16,15,43,14,14,5,17,7,17,19,16,14
Naranja,15,15,43,14,13,5,17,8,17,19,16,14
Naranja,14,15,42,15,13,6,17,8,17,19,16,14
Naranja,13,16,41,14,13,6,17,9,17,20,16,14
Naranja,14,16,42,14,13,6,17,9,17,20,16,13
Naranja,9,18,52,14,22,18,16,6,18,12,14,25
Naranja,9,18,52,14,22,18,16,6,18,12,14,25
Naranja,8,18,51,14,21,18,16,6,17,12,14,25
Naranja,8,18,51,14,21,18,16,6,18,12,13,25
Naranja,8,19,51,14,21,18,16,6,18,12,14,24
Naranja,8,19,51,15,21,18,16,6,17,13,14,24
Naranja,8,19,50,14,20,17,16,6,18,13,13,24
Naranja,7,20,50,15,20,17,16,6,18,13,13,23
Naranja,7,20,50,15,19,17,16,6,18,14,13,22
Naranja,7,21,49,15,19,17,16,6,18,14,13,21
Naranja,7,21,49,15,18,17,16,6,18,15,13,20
Naranja,7,22,48,15,18,16,16,6,18,15,13,19
Naranja,7,22,48,15,17,16,16,7,18,15,13,19
Naranja,7,22,48,15,17,16,16,7,18,16,13,18
Naranja,7,22,48,14,17,16,16,7,18,16,12,17
Naranja,6,22,47,15,17,16,16,7,18,16,12,17
Naranja,6,22,47,14,17,16,16,7,18,16,12,17
Naranja,6,22,48,14,17,16,16,7,18,16,12,16
Naranja,6,22,47,14,17,16,16,7,18,16,12,16
Naranja,6,22,48,14,17,16,16,7,19,16,12,17
Marron,7,22,48,14,17,15,16,7,19,16,12,17
Marron,7,21,48,14,17,16,16,7,19,16,12,17
Marron,7,21,49,14,18,15,16,7,18,15,12,18
Marron,7,21,49,14,18,16,16,6,18,15,13,18
Marron,7,20,50,14,19,16,15,6,18,14,13,19
Marron,7,19,50,14,19,16,15,6,18,14,13,20
Marron,7,19,51,14,20,16,15,6,19,13,13,21
Marron,7,18,51,14,21,16,15,6,18,13,13,22
Marron,7,18,51,13,21,16,15,6,19,12,12,23
Marron,8,17,52,14,22,16,15,6,18,12,13,24
Marron,8,17,52,13,22,16,15,6,19,11,12,25
Marron,8,16,53,13,23,17,15,6,18,11,13,25
Marron,8,16,53,14,23,17,15,6,18,10,13,26
Marron,8,15,53,13,23,17,15,6,19,10,12,26
Marron,8,15,54,14,23,17,15,6,19,10,13,26
Marron,8,16,54,13,23,18,15,6,19,10,13,26
Marron,8,15,54,14,23,18,16,6,18,10,13,26
Marron,8,16,53,14,23,18,16,6,18,10,13,26
Marron,8,16,53,14,22,18,16,6,18,10,13,26
Marron,8,16,53,14,22,18,16,6,18,11,13,25
Marron,8,16,53,14,22,18,16,6,18,11,14,25
Marron,8,17,53,15,21,18,16,6,17,11,14,25
Marron,7,17,52,15,21,18,16,6,17,12,14,24
Marron,7,17,52,15,20,18,16,6,17,12,14,24
Marron,7,18,51,15,19,17,16,6,17,13,15,23
Marron,7,18,51,15,19,17,16,6,17,14,15,22
Marron,7,19,51,15,18,17,16,6,17,14,15,21
Marron,7,20,50,16,18,17,16,6,17,15,16,20
Marron,7,20,50,15,17,17,16,6,17,15,15,19
Marron,7,21,49,15,17,17,16,6,16,16,16,18
Marron,7,21,49,16,16,16,16,6,16,16,17,17
Marron,7,21,48,16,16,16,16,7,16,17,17,16
Marron,7,22,48,16,16,16,16,6,15,17,18,16
Marron,7,22,48,16,16,16,16,6,15,17,18,15
Marron,7,22,48,16,16,16,16,6,15,17,18,15
Marron,7,22,48,16,16,16,16,6,16,17,17,15
Marron,7,22,48,16,16,16,16,6,16,17,18,16
Marron,7,22,48,16,17,16,16,6,15,17,18,16
Marron,7,22,48,15,17,16,16,6,16,16,17,16
Marron,7,22,48,15,17,16,16,6,16,16,17,17
Marron,7,21,48,15,18,16,16,6,16,16,16,18
Marron,7,21,49,15,18,16,16,5,16,15,16,19
Marron,7,20,49,15,19,17,16,5,17,15,16,19
Marron,7,20,49,15,19,17,16,5,17,14,16,21
Marron,8,19,50,15,20,17,15,5,17,14,16,22
Marron,8,19,50,15,21,17,16,5,16,13,16,23
Marron,8,19,51,15,21,18,16,5,17,13,16,23
Marron,8,18,51,15,21,18,16,5,17,12,16,24
Marron,9,18,51,14,22,18,15,5,17,12,15,24
Marron,9,18,52,14,22,18,15,6,17,12,15,25
Marron,9,17,52,14,22,18,16,6,17,12,15,25
Marron,9,17,52,14,22,18,16,6,18,12,14,25
Marron,11,22,39,14,23,5,16,12,17,16,15,15
Marron,11,23,39,13,23,5,16,12,18,16,15,15
Marron,10,23,38,14,22,5,16,11,18,16,15,15
Marron,10,24,38,14,22,5,17,10,18,16,15,15
Marron,9,24,38,14,21,5,17,10,18,17,15,15
Marron,9,24,37,14,21,6,17,10,18,16,15,15
Marron,9,24,38,14,21,6,17,10,18,16,15,15
Marron,8,24,37,15,21,6,17,9,17,16,15,15
Marron,8,24,37,15,20,6,18,9,17,17,15,15
Marron,8,24,37,15,21,6,18,9,17,16,15,15
Marron,9,24,38,15,21,6,18,8,17,16,15,15
Marron,9,24,38,15,21,6,18,8,17,16,15,15
Marron,9,24,38,16,21,6,19,8,17,17,15,15
Marron,9,24,38,16,21,6,19,8,17,17,15,15
Marron,10,23,39,17,22,6,19,8,16,17,16,15
Marron,10,23,39,18,23,7,20,8,16,16,16,15
Marron,11,22,40,18,24,7,20,8,16,17,16,15
Marron,11,22,40,16,23,7,19,8,17,17,15,14
Marron,11,22,40,15,23,6,18,8,17,17,15,14
Amarillo,12,21,40,14,23,6,18,9,18,17,14,14
Amarillo,11,23,40,15,22,6,18,8,17,17,15,14
Amarillo,10,23,40,15,22,6,18,8,17,17,15,14
Amarillo,10,23,39,15,22,6,17,8,17,17,15,15
Amarillo,10,23,39,15,22,6,17,8,17,16,15,15
Amarillo,10,23,39,15,21,6,18,8,17,17,15,15
Amarillo,10,23,39,15,22,6,18,8,17,17,15,15
Amarillo,10,23,39,15,22,6,18,8,17,16,15,15
Amarillo,10,23,39,16,22,6,18,8,17,17,15,15
Amarillo,11,22,40,16,23,6,18,8,17,16,15,15
Amarillo,11,23,40,16,23,6,18,8,17,16,15,15
Amarillo,11,22,40,16,23,6,18,8,17,16,15,15
Amarillo,11,22,40,15,23,6,18,8,17,16,15,15
Amarillo,12,22,40,15,24,7,17,8,17,16,15,15
Amarillo,13,21,41,15,24,7,17,8,17,17,15,14
Amarillo,13,21,41,15,24,7,17,8,17,17,15,14
Amarillo,14,20,42,15,25,7,16,9,17,17,15,14
Amarillo,14,20,42,16,25,7,16,9,16,17,15,14
Amarillo,13,21,41,16,25,7,16,9,16,17,15,15
Amarillo,12,22,40,16,24,6,16,8,16,16,16,15
Amarillo,11,22,40,15,23,6,15,8,16,16,15,15
Amarillo,11,23,39,15,23,6,15,8,16,16,15,15
Amarillo,10,23,39,15,23,6,15,8,16,16,15,15
Amarillo,10,24,39,14,22,6,15,8,16,16,15,15
Amarillo,9,24,38,14,22,7,15,8,17,16,15,15
Amarillo,9,24,38,14,23,6,15,8,17,16,15,16
Amarillo,9,24,38,14,22,6,15,8,17,16,15,15
Amarillo,9,24,38,13,23,6,15,8,17,16,15,15
Amarillo,9,24,38,13,23,7,15,8,17,16,15,15
Amarillo,10,24,39,13,23,6,14,8,17,16,15,15
Amarillo,10,23,39,13,24,7,14,8,17,16,15,15
Amarillo,11,23,39,12,24,6,14,8,17,16,14,15
Amarillo,11,22,40,12,25,6,13,8,17,16,15,15
Amarillo,12,22,41,11,26,7,12,8,18,16,14,15
Amarillo,12,22,41,11,25,7,12,8,18,16,15,15
Amarillo,12,22,40,12,25,6,13,8,17,16,16,15
Amarillo,11,23,40,13,25,6,14,8,17,16,16,15
Amarillo,11,23,39,14,24,6,14,8,17,16,16,15
Amarillo,10,24,39,13,23,5,14,8,17,16,16,15
Amarillo,10,24,38,14,23,5,14,8,17,16,16,15
Amarillo,9,24,38,14,23,5,14,8,17,16,16,15
Amarillo,9,24,38,13,22,6,15,8,17,16,16,15
Amarillo,9,24,38,14,22,6,15,8,17,16,16,16
Amarillo,9,24,38,13,22,6,15,8,17,16,16,16
Amarillo,9,24,38,13,22,6,15,8,17,16,16,15
Amarillo,9,24,38,13,23,5,15,8,17,16,16,15
Amarillo,9,24,38,13,22,5,15,8,17,16,16,15
Amarillo,10,24,38,14,23,5,15,8,17,16,16,15
Amarillo,10,23,38,14,23,5,15,9,17,16,16,15
Amarillo,11,23,39,15,24,5,16,9,17,16,16,15
Amarillo,11,23,39,15,24,5,16,10,17,16,16,15
Amarillo,11,23,39,15,23,5,16,10,17,16,16,15
Amarillo,11,22,39,15,24,6,16,11,17,16,16,15
Amarillo,12,9,41,16,19,7,16,15,15,14,15,14
Amarillo,12,10,41,15,20,7,16,15,15,13,15,15
Amarillo,12,10,41,15,20,7,16,15,16,13,15,15
Amarillo,11,11,40,15,20,6,17,14,16,13,16,15
Amarillo,10,12,39,14,19,6,17,15,17,14,16,15
Amarillo,10,12,39,13,20,6,17,15,18,13,16,16
Amarillo,10,12,39,13,19,6,18,15,18,14,16,16
Amarillo,10,12,38,12,20,7,18,15,19,13,16,16
Amarillo,10,12,38,12,19,7,19,14,19,14,16,16
Amarillo,10,11,38,11,20,7,19,14,20,14,16,16
Amarillo,11,11,38,11,19,7,20,13,21,14,16,16
Amarillo,12,10,39,10,19,7,21,12,21,14,16,16
Amarillo,12,9,39,10,20,8,21,10,21,14,17,16
Amarillo,13,8,39,10,20,10,22,9,22,15,16,16
Amarillo,14,7,40,10,20,12,22,7,22,15,16,16
Amarillo,14,7,39,11,20,13,21,6,21,15,16,16
Amarillo,14,7,39,12,20,15,20,5,20,15,17,16
Amarillo,14,8,39,14,19,15,18,5,19,15,17,16
Crema,14,8,39,15,20,16,16,5,18,14,17,17
Crema,14,8,39,14,20,16,15,5,19,14,17,17
Crema,14,7,39,14,21,14,13,6,19,13,17,17
Crema,15,7,39,14,21,13,12,7,20,13,17,17
Crema,17,6,40,13,22,11,12,8,21,13,17,17
Crema,17,6,40,11,22,9,11,9,23,12,17,17
Crema,15,6,39,11,22,7,12,9,23,13,17,17
Crema,14,7,38,11,20,6,12,9,23,14,17,17
Crema,13,8,38,11,20,6,13,9,23,14,17,17
Crema,13,7,38,11,20,5,13,9,23,14,16,17
Crema,13,8,38,11,20,5,13,9,22,13,16,17
Crema,13,8,38,11,20,5,14,10,22,14,16,17
Crema,12,9,37,12,19,5,14,10,21,14,16,17
Crema,12,8,37,12,20,5,14,10,21,14,16,17
Crema,12,8,38,12,19,5,15,11,21,14,16,17
Crema,13,7,38,13,20,5,15,11,20,14,16,17
Crema,13,7,38,13,20,6,15,12,20,14,16,17
Crema,14,7,39,14,20,6,15,13,19,14,16,17
Crema,14,7,39,14,20,6,15,14,19,14,16,17
Crema,13,7,39,14,21,6,15,14,19,14,16,17
Crema,13,8,38,14,21,6,15,14,19,13,16,17
Crema,13,8,38,14,21,6,16,13,19,13,16,17
Crema,12,9,38,14,21,6,16,13,19,13,16,17
Crema,12,9,38,13,20,6,17,14,20,14,16,17
Crema,12,9,38,13,20,6,17,14,20,14,16,17
Crema,12,9,38,12,20,6,18,14,21,14,16,17
Crema,12,9,38,12,20,6,18,13,21,14,15,17
Crema,11,9,37,11,20,7,19,13,21,14,15,17
Crema,12,9,38,11,20,7,19,12,22,14,15,17
Crema,12,8,38,10,20,7,20,11,22,15,15,17
Crema,13,7,39,10,20,8,20,10,23,15,15,17
Crema,14,7,39,10,21,10,21,8,23,15,15,17
Crema,14,7,39,10,20,12,20,7,23,15,14,16
Crema,14,7,39,11,20,13,19,6,22,15,14,17
Crema,14,7,39,13,20,14,18,5,20,16,15,16
Crema,13,7,39,14,20,15,17,5,19,16,15,16
Crema,13,8,39,15,20,16,16,5,18,16,15,16
Crema,14,7,39,15,20,16,14,5,18,16,15,16
Crema,14,7,40,14,21,15,13,6,17,15,15,16
Crema,15,7,40,14,21,14,12,7,18,15,15,16
Crema,15,6,41,13,21,13,11,9,18,14,14,16
Crema,14,7,40,13,21,10,12,9,18,14,14,16
Crema,13,8,40,13,20,8,12,9,18,15,14,16
Crema,13,8,40,12,20,7,13,10,18,15,14,16
Crema,12,9,39,13,20,6,13,9,18,14,14,16
Crema,11,10,39,13,19,6,14,9,18,15,14,15
Crema,11,10,39,12,19,6,14,10,18,15,14,15
Crema,11,10,39,13,19,6,14,10,18,15,14,15
Crema,11,11,39,14,19,6,15,10,17,15,14,15
Crema,11,11,39,14,18,6,15,11,17,15,14,15
Crema,11,11,39,14,18,6,15,11,17,15,14,15
Crema,11,11,40,15,18,6,15,12,16,15,15,15
Crema,11,11,40,15,19,6,16,12,16,15,15,15
Crema,12,10,41,16,19,6,16,14,15,14,15,14
Crema,15,27,33,12,25,15,16,9,16,19,16,15
Crema,15,27,33,11,25,15,16,9,16,19,16,15
Crema,15,26,33,11,25,15,17,9,16,19,16,15
Crema,15,26,33,11,25,15,17,9,17,19,16,15
Crema,15,26,33,10,25,15,18,9,17,19,16,15
Crema,15,26,33,10,25,14,18,8,17,19,16,15
Crema,14,26,33,9,24,14,18,8,17,19,16,15
Crema,13,26,33,10,24,14,18,7,17,19,16,15
Crema,13,26,33,10,24,14,18,7,17,19,16,15
Crema,13,26,33,10,23,13,18,6,17,19,16,15
Crema,13,26,33,10,22,14,18,6,17,19,16,15
Crema,12,26,33,10,22,13,18,5,17,20,16,15
Crema,12,26,33,11,21,14,18,5,17,20,16,15
Crema,12,26,33,12,21,14,18,4,17,20,16,15
Crema,12,26,33,12,21,14,17,4,17,20,16,15
Crema,12,26,33,12,20,14,17,4,17,20,16,14
Crema,12,26,33,13,20,14,17,3,16,20,16,14
Rosado,11,26,33,14,20,14,16,3,16,20,16,14
Rosado,12,26,33,14,20,14,16,3,16,20,16,14
Rosado,12,26,33,14,20,13,16,3,16,20,16,14
Rosado,12,26,33,14,20,13,15,3,15,20,17,14
Rosado,12,26,33,15,20,13,15,3,15,20,17,14
Rosado,13,26,33,14,21,12,15,3,15,20,17,14
Rosado,13,26,33,14,21,12,14,4,15,20,17,14
Rosado,14,26,33,13,21,12,14,4,15,20,17,14
Rosado,14,26,33,14,21,11,14,4,14,20,17,14
Rosado,15,26,33,13,22,11,14,4,14,20,17,14
Rosado,15,26,33,13,22,11,14,4,14,20,17,14
Rosado,16,26,33,12,23,11,14,4,14,20,17,14
Rosado,17,25,33,12,23,11,14,5,14,20,17,14
Rosado,19,25,33,11,23,11,14,5,15,21,17,14
Rosado,20,25,34,11,24,12,14,6,15,21,17,14
Rosado,20,25,34,12,23,12,15,6,15,21,17,14
Rosado,20,25,34,12,23,12,15,6,15,21,17,14
Rosado,20,25,34,12,23,13,15,6,15,21,17,14
Rosado,19,25,34,12,23,13,16,6,16,21,17,14
Rosado,19,25,34,12,23,13,16,6,16,21,16,14
Rosado,20,24,34,12,23,13,16,6,16,21,16,14
Rosado,19,24,34,12,23,13,16,7,16,21,17,14
Rosado,18,24,34,12,23,13,16,7,16,21,17,14
Rosado,17,24,34,12,23,12,17,7,16,21,17,14
Rosado,16,24,34,12,23,12,17,6,16,21,16,14
Rosado,15,24,34,12,22,12,17,6,16,21,16,14
Rosado,15,24,34,12,22,12,17,6,16,21,17,14
Rosado,14,25,34,12,22,12,17,6,16,21,17,14
Rosado,14,25,34,13,21,12,18,5,16,21,17,14
Rosado,14,25,34,12,21,12,18,5,16,21,16,14
Rosado,12,25,33,13,21,12,17,5,16,20,16,14
Rosado,12,26,33,13,21,13,17,4,16,20,16,14
Rosado,12,26,33,14,20,13,17,4,16,20,16,14
Rosado,12,26,33,13,20,13,17,4,16,20,16,14
Rosado,11,26,33,14,20,13,17,4,16,20,16,14
Rosado,11,27,33,14,20,13,16,4,16,20,16,14
Rosado,11,27,33,14,20,13,16,4,16,20,16,14
Rosado,11,27,33,15,20,14,16,3,16,20,16,14
Rosado,11,27,33,15,21,14,16,3,15,20,16,14
Rosado,11,27,33,15,21,14,15,3,15,20,17,14
Rosado,12,27,33,14,21,14,15,4,15,20,17,14
Rosado,12,27,33,15,22,13,14,4,15,20,17,15
Rosado,12,28,33,14,22,13,14,4,14,19,17,15
Rosado,12,28,32,15,23,13,14,4,14,19,17,15
Rosado,12,28,33,14,23,13,13,4,14,19,17,15
Rosado,13,28,33,14,24,13,13,5,14,19,17,15
Rosado,14,28,32,14,24,12,13,5,14,19,17,15
Rosado,14,28,33,13,25,13,13,6,14,19,17,15
Rosado,14,28,32,13,25,13,13,6,14,19,17,15
Rosado,15,28,32,13,25,13,13,7,14,19,17,15
Rosado,14,28,33,13,25,13,14,7,14,19,17,15
Rosado,15,28,33,13,25,14,14,8,15,19,17,15
Rosado,15,27,33,13,26,14,15,8,15,19,17,15
Rosado,15,27,33,12,25,14,15,8,15,19,16,15
Rosado,15,27,33,13,26,15,16,8,16,19,17,15
Rosado,13,24,42,12,19,3,16,10,16,16,15,16
Rosado,13,25,42,12,19,4,16,10,16,16,15,16
Rosado,13,25,42,12,19,4,16,10,16,16,15,16
Rosado,13,25,42,12,19,3,16,10,16,16,15,16
Rosado,13,24,43,12,19,3,16,10,16,16,15,16
Rosado,13,24,43,12,20,3,16,9,16,16,15,16
Rosado,13,24,43,12,20,3,16,9,16,16,15,16
Rosado,13,24,43,12,20,3,16,9,16,16,15,16
Rosado,14,24,43,12,20,3,16,10,16,16,15,16
Rosado,14,24,43,12,20,3,17,9,16,16,15,16
Rosado,14,24,43,12,20,3,17,9,16,16,15,16
Rosado,14,24,43,12,20,3,17,9,16,16,15,16
Rosado,14,24,43,12,20,3,17,10,16,16,15,16
Rosado,14,24,43,12,19,3,17,10,16,16,15,16
Rosado,14,24,43,12,20,3,17,9,16,16,15,16
Rosado,14,24,43,12,20,3,17,10,16,16,15,16
Blanco,14,24,43,12,20,3,17,10,16,16,15,16
Blanco,14,24,43,12,19,3,17,10,16,16,15,16
Blanco,14,24,43,12,19,3,17,10,16,16,15,16
Blanco,14,24,43,12,20,3,17,10,16,16,15,16
Blanco,14,24,43,12,20,3,17,10,16,16,15,16
Blanco,14,24,43,12,20,3,17,10,16,16,15,16
Blanco,14,24,43,12,20,3,17,10,16,16,15,16
Blanco,14,24,44,12,20,3,17,10,16,16,15,16
Blanco,13,24,43,12,20,3,17,10,16,16,15,16
Blanco,14,24,44,12,20,3,17,10,16,16,15,16
Blanco,14,24,44,12,20,3,17,10,16,16,15,16
Blanco,14,24,43,12,20,3,17,10,16,16,15,16
Blanco,14,24,43,12,19,3,17,10,16,16,15,16
Blanco,13,24,43,12,19,3,17,10,16,16,15,16
Blanco,14,24,43,12,19,3,17,10,16,16,15,16
Blanco,14,24,44,12,19,3,17,10,16,16,15,16
Blanco,14,24,44,12,19,3,17,10,16,16,15,16
Blanco,14,24,44,12,19,3,17,10,16,16,15,16
Blanco,14,24,44,12,19,3,17,10,16,16,15,16
Blanco,14,24,43,12,20,3,17,10,17,16,15,16
Blanco,14,24,44,12,19,3,17,10,16,16,15,16
Blanco,14,24,44,12,19,3,17,10,17,16,15,16
Blanco,14,24,44,12,20,3,17,10,17,16,15,16
Blanco,14,24,44,12,20,3,17,10,17,16,15,16
Blanco,14,24,44,12,20,3,17,10,17,16,15,16
Blanco,14,24,44,12,20,3,17,10,17,16,15,16
Blanco,14,24,44,11,20,3,17,10,17,16,14,16
Blanco,14,24,44,12,20,3,17,10,17,16,15,16
Blanco,14,24,44,11,20,3,17,10,17,16,15,16
Blanco,14,24,44,12,20,3,17,10,17,16,15,16
Blanco,14,24,43,12,19,3,17,10,17,16,15,16
Blanco,14,24,44,11,20,3,17,10,17,16,15,16
Blanco,14,24,44,11,20,3,16,10,17,16,15,16
Blanco,14,24,44,11,20,3,16,10,17,16,15,16
Blanco,14,24,44,11,20,3,16,10,16,16,15,16
Blanco,14,24,44,11,19,3,16,10,17,16,15,16
Blanco,14,24,44,11,20,3,16,10,17,16,15,16
Blanco,14,24,44,11,20,3,16,10,17,16,14,16
Blanco,14,24,44,11,20,3,16,10,17,16,14,16
Blanco,14,24,44,11,20,3,16,10,17,16,14,16
Blanco,14,24,43,11,20,3,16,10,17,16,15,16
Blanco,14,24,44,11,20,3,16,10,17,16,15,16
Blanco,14,24,44,11,19,3,16,10,17,16,15,16
Blanco,14,24,44,11,19,3,16,10,17,16,15,16
Blanco,14,24,44,11,19,3,16,10,17,16,15,16
Blanco,12,25,42,12,19,4,16,10,17,16,15,16
Blanco,13,24,43,12,19,4,16,10,16,16,15,16
Blanco,12,24,42,12,19,4,16,10,17,16,15,16
Blanco,13,24,42,12,19,4,16,10,16,16,15,16
Blanco,13,24,43,12,19,3,16,10,16,16,15,16
Blanco,13,24,43,11,19,3,16,10,16,16,15,16
Blanco,13,24,43,11,19,3,16,10,17,16,15,16
Blanco,13,24,42,12,19,4,16,10,16,16,15,16
Blanco,13,24,42,12,19,4,16,10,16,16,15,16
Blanco,12,25,42,12,19,4,16,10,16,16,15,16
Blanco,13,25,42,12,19,3,16,10,16,16,15,16
Blanco,13,31,32,17,8,4,18,11,15,16,17,16
Blanco,13,31,32,17,7,4,18,11,15,16,17,16
Blanco,12,31,32,17,8,4,18,11,15,16,17,15
Blanco,12,30,32,17,8,4,19,11,15,16,17,15
Blanco,12,30,32,17,8,5,19,11,15,16,17,16
Blanco,12,30,32,16,9,5,20,11,15,16,17,16
Blanco,12,30,32,16,9,5,20,11,15,16,17,16
Blanco,12,30,32,16,9,5,21,11,15,16,17,16
Blanco,12,30,32,15,9,5,22,10,15,16,17,16
Blanco,13,30,32,15,9,5,23,10,15,16,17,16
Blanco,13,30,32,14,9,5,23,9,15,16,17,16
Blanco,13,30,32,14,9,6,23,7,15,16,17,16
Blanco,12,30,31,13,10,6,23,6,15,16,16,16
Blanco,12,31,31,13,10,6,22,5,15,16,16,16
Blanco,11,31,31,14,11,7,21,4,15,16,16,16
Crema,11,31,31,13,11,7,21,4,16,16,16,16
Crema,11,31,31,13,11,7,20,3,16,16,16,16
Crema,10,31,31,14,12,7,18,3,16,16,16,16
Crema,10,31,31,14,12,7,17,3,16,16,16,16
Crema,11,31,32,17,13,7,15,3,16,16,16,16
Crema,11,31,31,17,12,7,15,3,16,16,16,16
