Target,0,1,2,3,4,5,6,7,8,9,10,11
3780,14,20,42,16,25,7,16,9,16,17,15,14
3781,13,21,41,16,25,7,16,9,16,17,15,15
3782,12,22,40,16,24,6,16,8,16,16,16,15
3783,11,22,40,15,23,6,15,8,16,16,15,15
3784,11,23,39,15,23,6,15,8,16,16,15,15
3785,10,23,39,15,23,6,15,8,16,16,15,15
3786,10,24,39,14,22,6,15,8,16,16,15,15
3787,9,24,38,14,22,7,15,8,17,16,15,15
3788,9,24,38,14,23,6,15,8,17,16,15,16
3789,9,24,38,14,22,6,15,8,17,16,15,15
3790,9,24,38,13,23,6,15,8,17,16,15,15
3791,9,24,38,13,23,7,15,8,17,16,15,15
3792,10,24,39,13,23,6,14,8,17,16,15,15
3793,10,23,39,13,24,7,14,8,17,16,15,15
3794,11,23,39,12,24,6,14,8,17,16,14,15
3795,11,22,40,12,25,6,13,8,17,16,15,15
3796,12,22,41,11,26,7,12,8,18,16,14,15
3797,12,22,41,11,25,7,12,8,18,16,15,15
3798,12,22,40,12,25,6,13,8,17,16,16,15
3799,11,23,40,13,25,6,14,8,17,16,16,15
3800,11,23,39,14,24,6,14,8,17,16,16,15
3801,10,24,39,13,23,5,14,8,17,16,16,15
3802,10,24,38,14,23,5,14,8,17,16,16,15
3803,9,24,38,14,23,5,14,8,17,16,16,15
3804,9,24,38,13,22,6,15,8,17,16,16,15
3805,9,24,38,14,22,6,15,8,17,16,16,16
3806,9,24,38,13,22,6,15,8,17,16,16,16
3807,9,24,38,13,22,6,15,8,17,16,16,15
3808,9,24,38,13,23,5,15,8,17,16,16,15
3809,9,24,38,13,22,5,15,8,17,16,16,15
3810,10,24,38,14,23,5,15,8,17,16,16,15
3811,10,23,38,14,23,5,15,9,17,16,16,15
3812,11,23,39,15,24,5,16,9,17,16,16,15
3813,11,23,39,15,24,5,16,10,17,16,16,15
3814,11,23,39,15,23,5,16,10,17,16,16,15
3815,11,22,39,15,24,6,16,11,17,16,16,15
3816,12,9,41,16,19,7,16,15,15,14,15,14
3817,12,10,41,15,20,7,16,15,15,13,15,15
3818,12,10,41,15,20,7,16,15,16,13,15,15
3819,11,11,40,15,20,6,17,14,16,13,16,15
3820,10,12,39,14,19,6,17,15,17,14,16,15
3821,10,12,39,13,20,6,17,15,18,13,16,16
3822,10,12,39,13,19,6,18,15,18,14,16,16
3823,10,12,38,12,20,7,18,15,19,13,16,16
3824,10,12,38,12,19,7,19,14,19,14,16,16
3825,10,11,38,11,20,7,19,14,20,14,16,16
3826,11,11,38,11,19,7,20,13,21,14,16,16
3827,12,10,39,10,19,7,21,12,21,14,16,16
3828,12,9,39,10,20,8,21,10,21,14,17,16
3829,13,8,39,10,20,10,22,9,22,15,16,16
3830,14,7,40,10,20,12,22,7,22,15,16,16
3831,14,7,39,11,20,13,21,6,21,15,16,16
3832,14,7,39,12,20,15,20,5,20,15,17,16
3833,14,8,39,14,19,15,18,5,19,15,17,16
3834,14,8,39,15,20,16,16,5,18,14,17,17
3835,14,8,39,14,20,16,15,5,19,14,17,17
3836,14,7,39,14,21,14,13,6,19,13,17,17
3837,15,7,39,14,21,13,12,7,20,13,17,17
3838,17,6,40,13,22,11,12,8,21,13,17,17
3839,17,6,40,11,22,9,11,9,23,12,17,17
3840,15,6,39,11,22,7,12,9,23,13,17,17
3841,14,7,38,11,20,6,12,9,23,14,17,17
3842,13,8,38,11,20,6,13,9,23,14,17,17
3843,13,7,38,11,20,5,13,9,23,14,16,17
3844,13,8,38,11,20,5,13,9,22,13,16,17
3845,13,8,38,11,20,5,14,10,22,14,16,17
3846,12,9,37,12,19,5,14,10,21,14,16,17
3847,12,8,37,12,20,5,14,10,21,14,16,17
3848,12,8,38,12,19,5,15,11,21,14,16,17
3849,13,7,38,13,20,5,15,11,20,14,16,17
3850,13,7,38,13,20,6,15,12,20,14,16,17
3851,14,7,39,14,20,6,15,13,19,14,16,17
3852,14,7,39,14,20,6,15,14,19,14,16,17
3853,13,7,39,14,21,6,15,14,19,14,16,17
3854,13,8,38,14,21,6,15,14,19,13,16,17
3855,13,8,38,14,21,6,16,13,19,13,16,17
3856,12,9,38,14,21,6,16,13,19,13,16,17
3857,12,9,38,13,20,6,17,14,20,14,16,17
3858,12,9,38,13,20,6,17,14,20,14,16,17
3859,12,9,38,12,20,6,18,14,21,14,16,17
3860,12,9,38,12,20,6,18,13,21,14,15,17
3861,11,9,37,11,20,7,19,13,21,14,15,17
3862,12,9,38,11,20,7,19,12,22,14,15,17
3863,12,8,38,10,20,7,20,11,22,15,15,17
3864,13,7,39,10,20,8,20,10,23,15,15,17
3865,14,7,39,10,21,10,21,8,23,15,15,17
3866,14,7,39,10,20,12,20,7,23,15,14,16
3867,14,7,39,11,20,13,19,6,22,15,14,17
3868,14,7,39,13,20,14,18,5,20,16,15,16
3869,13,7,39,14,20,15,17,5,19,16,15,16
3870,13,8,39,15,20,16,16,5,18,16,15,16
3871,14,7,39,15,20,16,14,5,18,16,15,16
3872,14,7,40,14,21,15,13,6,17,15,15,16
3873,15,7,40,14,21,14,12,7,18,15,15,16
3874,15,6,41,13,21,13,11,9,18,14,14,16
3875,14,7,40,13,21,10,12,9,18,14,14,16
3876,13,8,40,13,20,8,12,9,18,15,14,16
3877,13,8,40,12,20,7,13,10,18,15,14,16
3878,12,9,39,13,20,6,13,9,18,14,14,16
3879,11,10,39,13,19,6,14,9,18,15,14,15
3880,11,10,39,12,19,6,14,10,18,15,14,15
3881,11,10,39,13,19,6,14,10,18,15,14,15
3882,11,11,39,14,19,6,15,10,17,15,14,15
3883,11,11,39,14,18,6,15,11,17,15,14,15
3884,11,11,39,14,18,6,15,11,17,15,14,15
3885,11,11,40,15,18,6,15,12,16,15,15,15
3886,11,11,40,15,19,6,16,12,16,15,15,15
3887,12,10,41,16,19,6,16,14,15,14,15,14
3888,15,27,33,12,25,15,16,9,16,19,16,15
3889,15,27,33,11,25,15,16,9,16,19,16,15
3890,15,26,33,11,25,15,17,9,16,19,16,15
3891,15,26,33,11,25,15,17,9,17,19,16,15
3892,15,26,33,10,25,15,18,9,17,19,16,15
3893,15,26,33,10,25,14,18,8,17,19,16,15
3894,14,26,33,9,24,14,18,8,17,19,16,15
3895,13,26,33,10,24,14,18,7,17,19,16,15
3896,13,26,33,10,24,14,18,7,17,19,16,15
3897,13,26,33,10,23,13,18,6,17,19,16,15
3898,13,26,33,10,22,14,18,6,17,19,16,15
3899,12,26,33,10,22,13,18,5,17,20,16,15
3900,12,26,33,11,21,14,18,5,17,20,16,15
3901,12,26,33,12,21,14,18,4,17,20,16,15
3902,12,26,33,12,21,14,17,4,17,20,16,15
3903,12,26,33,12,20,14,17,4,17,20,16,14
3904,12,26,33,13,20,14,17,3,16,20,16,14
3905,11,26,33,14,20,14,16,3,16,20,16,14
3906,12,26,33,14,20,14,16,3,16,20,16,14
3907,12,26,33,14,20,13,16,3,16,20,16,14
3908,12,26,33,14,20,13,15,3,15,20,17,14
3909,12,26,33,15,20,13,15,3,15,20,17,14
3910,13,26,33,14,21,12,15,3,15,20,17,14
3911,13,26,33,14,21,12,14,4,15,20,17,14
3912,14,26,33,13,21,12,14,4,15,20,17,14
3913,14,26,33,14,21,11,14,4,14,20,17,14
3914,15,26,33,13,22,11,14,4,14,20,17,14
3915,15,26,33,13,22,11,14,4,14,20,17,14
3916,16,26,33,12,23,11,14,4,14,20,17,14
3917,17,25,33,12,23,11,14,5,14,20,17,14
3918,19,25,33,11,23,11,14,5,15,21,17,14
3919,20,25,34,11,24,12,14,6,15,21,17,14
3920,20,25,34,12,23,12,15,6,15,21,17,14
3921,20,25,34,12,23,12,15,6,15,21,17,14
3922,20,25,34,12,23,13,15,6,15,21,17,14
3923,19,25,34,12,23,13,16,6,16,21,17,14
3924,19,25,34,12,23,13,16,6,16,21,16,14
3925,20,24,34,12,23,13,16,6,16,21,16,14
3926,19,24,34,12,23,13,16,7,16,21,17,14
3927,18,24,34,12,23,13,16,7,16,21,17,14
3928,17,24,34,12,23,12,17,7,16,21,17,14
3929,16,24,34,12,23,12,17,6,16,21,16,14
3930,15,24,34,12,22,12,17,6,16,21,16,14
3931,15,24,34,12,22,12,17,6,16,21,17,14
3932,14,25,34,12,22,12,17,6,16,21,17,14
3933,14,25,34,13,21,12,18,5,16,21,17,14
3934,14,25,34,12,21,12,18,5,16,21,16,14
3935,12,25,33,13,21,12,17,5,16,20,16,14
3936,12,26,33,13,21,13,17,4,16,20,16,14
3937,12,26,33,14,20,13,17,4,16,20,16,14
3938,12,26,33,13,20,13,17,4,16,20,16,14
3939,11,26,33,14,20,13,17,4,16,20,16,14
3940,11,27,33,14,20,13,16,4,16,20,16,14
3941,11,27,33,14,20,13,16,4,16,20,16,14
3942,11,27,33,15,20,14,16,3,16,20,16,14
3943,11,27,33,15,21,14,16,3,15,20,16,14
3944,11,27,33,15,21,14,15,3,15,20,17,14
3945,12,27,33,14,21,14,15,4,15,20,17,14
3946,12,27,33,15,22,13,14,4,15,20,17,15
3947,12,28,33,14,22,13,14,4,14,19,17,15
3948,12,28,32,15,23,13,14,4,14,19,17,15
3949,12,28,33,14,23,13,13,4,14,19,17,15
3950,13,28,33,14,24,13,13,5,14,19,17,15
3951,14,28,32,14,24,12,13,5,14,19,17,15
3952,14,28,33,13,25,13,13,6,14,19,17,15
3953,14,28,32,13,25,13,13,6,14,19,17,15
3954,15,28,32,13,25,13,13,7,14,19,17,15
3955,14,28,33,13,25,13,14,7,14,19,17,15
3956,15,28,33,13,25,14,14,8,15,19,17,15
3957,15,27,33,13,26,14,15,8,15,19,17,15
3958,15,27,33,12,25,14,15,8,15,19,16,15
3959,15,27,33,13,26,15,16,8,16,19,17,15
3960,13,24,42,12,19,3,16,10,16,16,15,16
3961,13,25,42,12,19,4,16,10,16,16,15,16
3962,13,25,42,12,19,4,16,10,16,16,15,16
3963,13,25,42,12,19,3,16,10,16,16,15,16
3964,13,24,43,12,19,3,16,10,16,16,15,16
3965,13,24,43,12,20,3,16,9,16,16,15,16
3966,13,24,43,12,20,3,16,9,16,16,15,16
3967,13,24,43,12,20,3,16,9,16,16,15,16
3968,14,24,43,12,20,3,16,10,16,16,15,16
3969,14,24,43,12,20,3,17,9,16,16,15,16
3970,14,24,43,12,20,3,17,9,16,16,15,16
3971,14,24,43,12,20,3,17,9,16,16,15,16
3972,14,24,43,12,20,3,17,10,16,16,15,16
3973,14,24,43,12,19,3,17,10,16,16,15,16
3974,14,24,43,12,20,3,17,9,16,16,15,16
3975,14,24,43,12,20,3,17,10,16,16,15,16
3976,14,24,43,12,20,3,17,10,16,16,15,16
3977,14,24,43,12,19,3,17,10,16,16,15,16
3978,14,24,43,12,19,3,17,10,16,16,15,16
3979,14,24,43,12,20,3,17,10,16,16,15,16
3980,14,24,43,12,20,3,17,10,16,16,15,16
3981,14,24,43,12,20,3,17,10,16,16,15,16
3982,14,24,43,12,20,3,17,10,16,16,15,16
3983,14,24,44,12,20,3,17,10,16,16,15,16
3984,13,24,43,12,20,3,17,10,16,16,15,16
3985,14,24,44,12,20,3,17,10,16,16,15,16
3986,14,24,44,12,20,3,17,10,16,16,15,16
3987,14,24,43,12,20,3,17,10,16,16,15,16
3988,14,24,43,12,19,3,17,10,16,16,15,16
3989,13,24,43,12,19,3,17,10,16,16,15,16
3990,14,24,43,12,19,3,17,10,16,16,15,16
3991,14,24,44,12,19,3,17,10,16,16,15,16
3992,14,24,44,12,19,3,17,10,16,16,15,16
3993,14,24,44,12,19,3,17,10,16,16,15,16
3994,14,24,44,12,19,3,17,10,16,16,15,16
3995,14,24,43,12,20,3,17,10,17,16,15,16
3996,14,24,44,12,19,3,17,10,16,16,15,16
3997,14,24,44,12,19,3,17,10,17,16,15,16
3998,14,24,44,12,20,3,17,10,17,16,15,16
3999,14,24,44,12,20,3,17,10,17,16,15,16
4000,14,24,44,12,20,3,17,10,17,16,15,16
4001,14,24,44,12,20,3,17,10,17,16,15,16
4002,14,24,44,11,20,3,17,10,17,16,14,16
4003,14,24,44,12,20,3,17,10,17,16,15,16
4004,14,24,44,11,20,3,17,10,17,16,15,16
4005,14,24,44,12,20,3,17,10,17,16,15,16
4006,14,24,43,12,19,3,17,10,17,16,15,16
4007,14,24,44,11,20,3,17,10,17,16,15,16
4008,14,24,44,11,20,3,16,10,17,16,15,16
4009,14,24,44,11,20,3,16,10,17,16,15,16
4010,14,24,44,11,20,3,16,10,16,16,15,16
4011,14,24,44,11,19,3,16,10,17,16,15,16
4012,14,24,44,11,20,3,16,10,17,16,15,16
4013,14,24,44,11,20,3,16,10,17,16,14,16
4014,14,24,44,11,20,3,16,10,17,16,14,16
4015,14,24,44,11,20,3,16,10,17,16,14,16
4016,14,24,43,11,20,3,16,10,17,16,15,16
4017,14,24,44,11,20,3,16,10,17,16,15,16
4018,14,24,44,11,19,3,16,10,17,16,15,16
4019,14,24,44,11,19,3,16,10,17,16,15,16
4020,14,24,44,11,19,3,16,10,17,16,15,16
4021,12,25,42,12,19,4,16,10,17,16,15,16
4022,13,24,43,12,19,4,16,10,16,16,15,16
4023,12,24,42,12,19,4,16,10,17,16,15,16
4024,13,24,42,12,19,4,16,10,16,16,15,16
4025,13,24,43,12,19,3,16,10,16,16,15,16
4026,13,24,43,11,19,3,16,10,16,16,15,16
4027,13,24,43,11,19,3,16,10,17,16,15,16
4028,13,24,42,12,19,4,16,10,16,16,15,16
4029,13,24,42,12,19,4,16,10,16,16,15,16
4030,12,25,42,12,19,4,16,10,16,16,15,16
4031,13,25,42,12,19,3,16,10,16,16,15,16
4032,13,31,32,17,8,4,18,11,15,16,17,16
4033,13,31,32,17,7,4,18,11,15,16,17,16
4034,12,31,32,17,8,4,18,11,15,16,17,15
4035,12,30,32,17,8,4,19,11,15,16,17,15
4036,12,30,32,17,8,5,19,11,15,16,17,16
4037,12,30,32,16,9,5,20,11,15,16,17,16
4038,12,30,32,16,9,5,20,11,15,16,17,16
4039,12,30,32,16,9,5,21,11,15,16,17,16
4040,12,30,32,15,9,5,22,10,15,16,17,16
4041,13,30,32,15,9,5,23,10,15,16,17,16
4042,13,30,32,14,9,5,23,9,15,16,17,16
4043,13,30,32,14,9,6,23,7,15,16,17,16
4044,12,30,31,13,10,6,23,6,15,16,16,16
4045,12,31,31,13,10,6,22,5,15,16,16,16
4046,11,31,31,14,11,7,21,4,15,16,16,16
4047,11,31,31,13,11,7,21,4,16,16,16,16
4048,11,31,31,13,11,7,20,3,16,16,16,16
4049,10,31,31,14,12,7,18,3,16,16,16,16
4050,10,31,31,14,12,7,17,3,16,16,16,16
4051,11,31,32,17,13,7,15,3,16,16,16,16
4052,11,31,31,17,12,7,15,3,16,16,16,16
4053,12,31,31,16,11,7,14,3,16,16,16,16
4054,12,31,31,15,10,6,13,3,16,16,16,16
4055,13,31,31,15,9,6,13,3,16,16,16,16
4056,14,31,31,15,8,5,12,3,16,15,16,16
4057,15,31,31,14,8,5,12,4,16,15,16,16
4058,16,31,31,13,7,4,12,4,16,15,16,16
4059,16,31,31,14,7,4,11,5,17,15,16,16
4060,17,31,31,13,7,4,11,6,17,15,16,16
4061,18,31,31,14,6,4,10,7,17,15,16,16
4062,16,31,31,14,7,4,11,8,17,15,16,16
4063,15,31,32,14,7,4,12,8,17,15,16,16
4064,14,31,32,14,7,4,13,9,17,15,16,16
4065,14,31,32,13,7,4,13,9,17,16,15,16
4066,12,31,32,13,10,4,14,10,17,16,16,16
4067,12,31,32,13,10,4,14,10,17,16,15,16
4068,12,30,32,13,8,5,15,11,17,16,15,15
4069,12,30,32,13,8,4,15,11,17,16,16,15
4070,12,30,32,13,9,4,16,11,17,16,16,15
4071,11,30,32,13,10,4,16,11,17,16,16,15
4072,11,30,32,13,11,4,16,11,17,16,16,15
4073,11,30,32,13,12,4,16,12,17,16,16,16
4074,11,30,32,13,12,4,17,12,17,16,16,16
4075,12,30,32,12,13,4,17,12,17,16,16,16
4076,12,30,32,12,14,4,18,12,16,16,16,16
4077,13,30,32,11,13,4,19,12,16,16,16,16
4078,13,30,32,11,14,4,19,11,16,16,16,16
4079,14,30,32,10,14,4,20,11,16,16,16,16
4080,14,30,32,11,14,5,21,10,16,16,16,16
4081,14,30,32,11,15,6,21,8,16,16,16,16
4082,13,30,32,12,14,7,21,6,16,16,16,16
4083,13,30,32,12,15,7,20,5,16,16,16,16
4084,13,30,32,13,15,8,19,4,16,16,16,15
4085,13,31,32,15,15,8,18,3,16,17,16,15
4086,12,31,32,16,15,8,17,3,16,17,16,15
4087,12,31,32,14,15,8,16,3,16,17,16,15
4088,13,31,32,12,15,8,16,4,15,16,16,15
4089,14,31,32,12,15,6,16,4,15,16,17,16
4090,15,31,32,11,14,5,15,5,15,16,17,16
4091,17,31,32,10,13,4,15,6,14,16,17,16
4092,18,31,32,9,14,4,15,6,14,16,17,16
4093,20,31,32,10,12,3,16,7,14,15,17,16
4094,19,31,31,10,12,3,16,7,14,15,17,16
4095,18,31,32,10,11,3,17,7,14,15,17,16
4096,16,31,31,11,11,3,17,8,14,15,17,16
4097,15,31,32,12,11,3,18,8,14,15,17,16
4098,15,31,32,12,9,3,18,8,14,15,17,16
4099,14,31,32,13,9,3,18,8,14,15,17,16
4100,14,31,31,14,9,3,18,9,15,15,17,16
4101,13,31,32,15,8,4,18,9,15,16,17,16
4102,12,31,32,16,8,4,18,9,15,16,17,16
4103,13,31,32,17,8,4,18,10,15,16,17,16
4104,13,25,35,9,24,8,18,7,17,16,16,16
4105,13,25,35,8,24,9,18,7,17,16,16,16
4106,13,25,35,9,24,9,18,6,17,16,16,16
4107,13,25,35,10,24,9,18,6,17,16,16,16
4108,12,25,34,10,24,9,17,6,17,16,16,16
4109,12,25,34,10,24,9,17,5,17,16,16,16
4110,12,25,34,11,23,9,17,5,17,16,16,16
4111,13,25,34,11,24,9,16,5,17,16,16,16
4112,12,25,34,12,23,9,16,5,16,16,16,16
4113,13,25,35,13,24,8,16,4,16,16,16,16
4114,12,25,34,13,24,8,15,5,16,16,16,16
4115,12,25,34,13,24,8,15,5,16,16,16,16
4116,12,25,35,13,24,8,14,5,16,16,16,16
4117,13,25,35,14,24,8,14,5,16,16,16,16
4118,12,25,35,14,24,8,14,6,16,16,16,16
4119,12,25,35,14,24,8,14,6,16,16,16,16
4120,12,25,35,14,24,8,14,6,16,16,16,16
4121,12,25,35,14,25,8,14,6,16,16,16,16
4122,12,25,35,14,25,8,14,6,16,16,16,16
4123,11,25,35,14,25,8,14,6,16,16,15,16
4124,11,25,35,13,25,8,14,6,16,16,15,16
4125,12,25,35,13,25,8,14,6,16,16,15,16
4126,11,26,35,13,25,8,14,7,16,15,15,16
4127,11,26,35,13,25,9,14,7,16,15,15,16
4128,11,26,35,13,25,9,15,7,16,15,15,16
4129,11,26,35,12,25,9,15,7,16,15,15,16
4130,11,25,35,13,26,9,15,7,16,15,16,16
4131,11,26,35,12,25,9,15,7,16,15,16,16
4132,11,25,35,12,25,9,16,7,16,15,16,16
4133,12,25,35,11,25,9,16,7,17,15,16,16
4134,12,25,35,11,25,9,16,7,17,15,16,16
4135,11,26,35,11,25,9,16,7,17,16,16,16
4136,11,26,35,10,25,9,17,7,17,15,16,16
4137,12,26,35,10,25,9,17,7,17,15,16,16
4138,12,26,35,10,25,9,17,7,17,15,16,16
4139,12,25,35,9,25,9,17,7,17,15,16,16
4140,12,25,35,9,24,8,17,7,17,16,16,16
4141,12,25,35,9,24,8,17,6,17,16,16,16
4142,12,25,35,9,24,8,17,6,17,16,16,16
4143,13,25,35,9,24,8,17,6,17,16,16,16
4144,12,25,34,10,24,9,17,6,17,16,16,16
4145,12,25,34,10,23,9,17,5,17,16,16,16
4146,13,25,34,11,24,9,17,5,17,16,16,16
4147,13,25,34,11,23,8,16,5,17,16,16,16
4148,13,25,35,11,23,8,16,4,16,16,16,16
4149,12,25,34,12,23,8,16,4,16,16,16,16
4150,13,25,34,13,24,8,15,4,16,16,16,16
4151,12,25,34,13,24,8,15,5,16,16,16,16
4152,12,25,34,12,24,8,14,5,16,16,16,16
4153,12,25,35,13,24,9,14,5,16,16,16,16
4154,12,25,35,14,24,8,14,5,16,16,16,16
4155,12,25,35,13,24,8,14,5,16,16,16,16
4156,12,25,35,14,25,8,14,6,16,16,16,16
4157,12,25,35,14,25,8,14,6,16,16,16,16
4158,11,25,35,14,25,8,14,6,16,16,16,16
4159,11,25,35,14,25,8,14,6,16,16,16,16
4160,12,25,35,13,25,8,14,6,16,16,15,16
4161,11,25,35,14,25,8,14,6,16,15,16,16
4162,11,25,35,14,25,8,14,6,16,15,16,16
4163,11,26,35,13,25,9,14,6,16,15,16,16
4164,11,26,35,13,25,9,15,6,16,15,16,16
4165,11,25,35,13,25,9,15,6,16,15,16,16
4166,11,25,35,12,25,9,15,7,16,15,16,16
4167,11,26,35,12,25,9,15,7,16,15,16,16
4168,11,25,35,12,25,9,16,7,16,15,16,16
4169,11,25,35,12,25,9,16,7,16,15,16,16
4170,11,26,35,11,25,9,16,7,17,15,16,16
4171,12,25,35,11,25,9,17,7,17,15,16,16
4172,12,25,35,10,25,9,17,7,17,15,16,16
4173,12,25,35,10,25,9,17,8,17,15,16,16
4174,12,25,35,10,25,9,18,7,17,15,16,16
4175,12,26,35,9,24,9,18,7,17,16,16,16
4176,10,13,50,19,19,14,18,8,12,13,18,23
4177,10,13,50,18,19,14,18,8,13,14,18,23
4178,10,13,50,18,19,14,18,8,13,13,17,23
4179,10,13,51,18,19,14,18,9,13,13,17,23
4180,10,13,51,18,19,14,18,9,13,13,16,23
4181,11,12,52,18,19,14,18,8,14,13,16,23
4182,11,12,52,17,19,14,18,8,14,13,15,23
4183,11,12,53,17,20,14,18,8,15,13,14,24
4184,11,11,54,16,20,14,18,8,16,13,12,23
4185,11,11,54,15,20,14,18,8,17,13,11,23
4186,11,11,54,14,20,14,18,8,17,13,10,22
4187,11,12,55,13,20,14,18,8,18,13,9,22
4188,11,12,54,13,20,14,17,7,19,13,9,22
4189,11,12,54,12,20,15,17,7,20,12,8,22
4190,11,12,54,12,21,15,16,7,20,12,8,23
4191,11,12,54,12,21,14,16,7,20,12,9,23
4192,11,12,55,12,21,14,17,6,20,12,10,23
4193,11,12,55,12,20,14,17,6,20,12,11,22
4194,11,12,55,12,20,14,17,6,20,12,11,22
4195,11,11,55,13,20,14,17,6,20,13,13,22
4196,11,11,55,13,20,14,17,5,19,13,14,22
4197,11,11,55,14,19,14,17,5,19,13,16,22
4198,12,11,55,14,19,14,17,5,18,13,17,22
4199,12,11,55,15,19,14,17,6,17,13,19,22
4200,12,11,55,14,19,14,16,6,18,13,19,22
4201,12,11,55,13,19,14,16,7,19,13,18,22
4202,12,11,55,13,19,14,15,8,19,13,18,22
4203,12,11,55,11,19,14,15,8,21,13,16,23
4204,12,11,54,10,19,14,15,9,22,13,15,23
4205,11,11,54,9,19,14,15,10,23,13,14,24
4206,11,11,54,9,20,14,15,11,23,13,13,24
4207,11,12,53,8,19,14,15,12,24,13,12,24
4208,11,12,52,8,19,14,15,12,24,13,11,24
4209,10,12,51,8,20,14,15,12,24,12,11,24
4210,10,13,51,8,19,14,15,12,24,12,10,24
4211,10,13,51,8,19,14,16,12,24,13,10,24
4212,10,13,50,8,19,14,16,12,24,13,10,24
4213,10,13,50,8,19,14,16,12,24,13,9,24
4214,10,13,50,8,20,15,16,12,24,12,9,25
4215,10,13,50,8,20,15,16,12,24,12,9,25
4216,10,13,50,8,20,15,16,12,24,12,9,25
4217,10,13,51,8,20,16,16,11,24,12,9,25
4218,10,13,51,8,20,16,16,11,24,12,9,25
4219,10,13,51,8,20,16,16,10,23,12,10,25
4220,10,13,51,9,20,16,16,9,22,12,11,25
4221,10,13,50,10,20,16,16,9,21,12,12,25
4222,10,13,50,11,20,16,17,8,21,12,12,25
4223,10,13,50,11,20,16,17,8,20,12,12,24
4224,10,13,50,12,20,16,17,7,20,12,13,24
4225,10,13,50,12,20,16,17,7,20,12,13,24
4226,10,13,50,12,20,16,17,7,20,12,13,24
4227,10,13,50,12,20,16,17,7,20,12,13,24
4228,10,13,50,12,20,16,17,7,20,13,13,24
4229,10,13,50,13,20,16,17,7,20,13,14,24
4230,10,13,50,12,20,16,17,7,20,13,14,24
4231,10,13,50,12,20,16,17,7,20,13,14,24
4232,10,13,50,12,20,16,17,7,20,13,14,24
4233,10,13,50,12,20,16,17,7,20,13,14,24
4234,10,13,50,12,20,16,17,7,19,13,14,23
4235,10,13,50,12,20,16,17,7,20,13,14,24
4236,10,13,50,12,20,16,17,7,19,13,15,24
4237,10,13,50,13,20,16,17,7,19,13,15,24
4238,10,13,50,14,20,16,17,7,18,13,16,24
4239,11,12,50,14,20,15,17,7,17,13,16,24
4240,11,12,51,15,20,15,17,7,16,13,16,24
4241,11,12,51,16,20,15,17,8,15,13,17,24
4242,11,12,51,16,20,15,18,8,15,13,18,24
4243,11,12,51,17,20,15,18,8,14,13,18,24
4244,11,12,51,18,20,15,18,8,13,13,19,24
4245,11,12,50,18,20,15,18,8,13,13,19,24
4246,10,13,50,18,20,15,18,8,12,13,19,24
4247,10,13,50,19,19,14,18,8,12,13,19,23
4248,15,23,36,13,22,8,16,7,17,15,16,17
4249,18,22,37,14,22,8,15,7,17,15,16,17
4250,18,22,37,15,21,7,15,7,16,15,16,17
4251,19,22,37,16,21,6,14,8,16,15,16,17
4252,16,23,36,16,20,5,14,8,16,15,16,17
4253,15,23,36,14,19,5,14,8,16,16,16,16
4254,14,24,36,13,19,4,14,8,16,16,15,16
4255,14,24,36,12,18,4,14,8,17,16,15,16
4256,13,24,36,12,17,4,14,8,17,16,15,16
4257,13,25,36,12,16,4,14,8,17,16,15,16
4258,12,25,35,12,15,4,14,8,17,17,15,16
4259,12,25,35,12,15,4,15,8,17,17,15,16
4260,11,26,35,13,14,4,15,9,17,17,15,15
4261,11,26,35,13,14,4,15,9,17,17,15,15
4262,10,26,35,14,13,5,15,10,17,17,15,15
4263,10,26,35,13,13,5,15,10,17,17,15,15
4264,11,25,35,13,12,4,15,11,17,18,15,15
4265,12,25,36,12,12,4,15,12,17,18,15,15
4266,12,24,36,11,12,4,15,13,17,18,15,15
4267,13,24,36,10,13,4,14,14,18,18,15,15
4268,12,24,36,10,14,4,14,13,18,18,15,15
4269,12,25,36,10,16,4,14,12,17,17,15,15
4270,11,25,35,10,16,4,14,12,17,17,15,15
4271,11,25,35,10,17,4,14,12,17,17,15,16
4272,11,25,35,9,18,4,14,12,17,16,15,16
4273,11,25,35,9,18,4,14,11,17,16,15,16
4274,11,25,35,9,18,4,14,11,17,16,15,16
4275,11,25,35,8,19,4,14,11,17,16,15,16
4276,11,25,35,9,20,4,14,10,17,16,15,17
4277,11,25,35,9,20,4,14,10,17,15,15,17
4278,11,25,35,10,20,4,14,9,17,15,15,17
4279,11,26,35,12,20,4,14,9,17,15,16,17
4280,12,25,35,12,21,4,15,9,17,15,16,17
4281,13,24,36,14,22,4,15,9,16,15,16,17
4282,12,25,36,14,22,4,16,10,16,15,16,17
4283,13,24,36,14,22,4,16,10,16,15,16,17
4284,12,25,36,14,21,5,16,10,16,15,16,17
4285,13,24,36,14,22,4,16,10,16,15,16,17
4286,11,25,36,15,21,5,17,9,16,15,16,17
4287,11,25,35,16,21,5,18,9,16,15,16,17
4288,11,25,35,17,20,5,18,9,15,15,17,17
4289,12,24,36,14,21,4,18,11,16,15,16,17
4290,12,25,36,14,20,4,18,11,16,15,16,17
4291,11,25,35,16,19,4,18,10,15,15,17,17
4292,11,26,35,15,18,4,18,10,15,16,17,16
4293,11,25,35,15,18,4,18,10,16,16,16,16
4294,11,26,35,14,17,4,18,10,16,16,16,16
4295,11,26,35,15,17,4,18,9,16,16,16,16
4296,11,26,35,14,16,4,18,9,16,16,16,16
